,source,target,film,year,studio
4,Chris Miller,Charles Perrault,PussBoots,2011,DreamWorks
5,Chris Miller,David H. Steinberg,PussBoots,2011,DreamWorks
6,Chris Miller,Joe M. Aguilar,PussBoots,2011,DreamWorks
7,Chris Miller,Guillermo del Toro,PussBoots,2011,DreamWorks
8,Chris Miller,Chad Hammes,PussBoots,2011,DreamWorks
9,Chris Miller,Tom Jacomb,PussBoots,2011,DreamWorks
10,Chris Miller,Latifa Ouaou,PussBoots,2011,DreamWorks
11,Chris Miller,Michelle Raimo,PussBoots,2011,DreamWorks
12,Chris Miller,John H. Williams,PussBoots,2011,DreamWorks
13,Tom Wheeler,Brian Lynch,PussBoots,2011,DreamWorks
14,Tom Wheeler,William Davies,PussBoots,2011,DreamWorks
15,Tom Wheeler,Andrew Adamson,PussBoots,2011,DreamWorks
16,Tom Wheeler,Charles Perrault,PussBoots,2011,DreamWorks
17,Tom Wheeler,David H. Steinberg,PussBoots,2011,DreamWorks
18,Tom Wheeler,Joe M. Aguilar,PussBoots,2011,DreamWorks
19,Tom Wheeler,Guillermo del Toro,PussBoots,2011,DreamWorks
20,Tom Wheeler,Chad Hammes,PussBoots,2011,DreamWorks
21,Tom Wheeler,Tom Jacomb,PussBoots,2011,DreamWorks
22,Tom Wheeler,Latifa Ouaou,PussBoots,2011,DreamWorks
23,Tom Wheeler,Michelle Raimo,PussBoots,2011,DreamWorks
24,Tom Wheeler,John H. Williams,PussBoots,2011,DreamWorks
25,Brian Lynch,William Davies,PussBoots,2011,DreamWorks
26,Brian Lynch,Andrew Adamson,PussBoots,2011,DreamWorks
27,Brian Lynch,Charles Perrault,PussBoots,2011,DreamWorks
28,Brian Lynch,David H. Steinberg,PussBoots,2011,DreamWorks
29,Brian Lynch,Joe M. Aguilar,PussBoots,2011,DreamWorks
30,Brian Lynch,Guillermo del Toro,PussBoots,2011,DreamWorks
31,Brian Lynch,Chad Hammes,PussBoots,2011,DreamWorks
32,Brian Lynch,Tom Jacomb,PussBoots,2011,DreamWorks
33,Brian Lynch,Latifa Ouaou,PussBoots,2011,DreamWorks
34,Brian Lynch,Michelle Raimo,PussBoots,2011,DreamWorks
35,Brian Lynch,John H. Williams,PussBoots,2011,DreamWorks
36,William Davies,Andrew Adamson,PussBoots,2011,DreamWorks
37,William Davies,Charles Perrault,PussBoots,2011,DreamWorks
38,William Davies,David H. Steinberg,PussBoots,2011,DreamWorks
39,William Davies,Joe M. Aguilar,PussBoots,2011,DreamWorks
40,William Davies,Guillermo del Toro,PussBoots,2011,DreamWorks
41,William Davies,Chad Hammes,PussBoots,2011,DreamWorks
42,William Davies,Tom Jacomb,PussBoots,2011,DreamWorks
43,William Davies,Latifa Ouaou,PussBoots,2011,DreamWorks
44,William Davies,Michelle Raimo,PussBoots,2011,DreamWorks
45,William Davies,John H. Williams,PussBoots,2011,DreamWorks
46,Andrew Adamson,Charles Perrault,PussBoots,2011,DreamWorks
47,Andrew Adamson,David H. Steinberg,PussBoots,2011,DreamWorks
48,Andrew Adamson,Joe M. Aguilar,PussBoots,2011,DreamWorks
49,Andrew Adamson,Guillermo del Toro,PussBoots,2011,DreamWorks
50,Andrew Adamson,Chad Hammes,PussBoots,2011,DreamWorks
51,Andrew Adamson,Tom Jacomb,PussBoots,2011,DreamWorks
52,Andrew Adamson,Latifa Ouaou,PussBoots,2011,DreamWorks
53,Andrew Adamson,Michelle Raimo,PussBoots,2011,DreamWorks
54,Andrew Adamson,John H. Williams,PussBoots,2011,DreamWorks
55,Charles Perrault,David H. Steinberg,PussBoots,2011,DreamWorks
56,Charles Perrault,Joe M. Aguilar,PussBoots,2011,DreamWorks
57,Charles Perrault,Guillermo del Toro,PussBoots,2011,DreamWorks
58,Charles Perrault,Chad Hammes,PussBoots,2011,DreamWorks
59,Charles Perrault,Tom Jacomb,PussBoots,2011,DreamWorks
60,Charles Perrault,Latifa Ouaou,PussBoots,2011,DreamWorks
61,Charles Perrault,Michelle Raimo,PussBoots,2011,DreamWorks
62,Charles Perrault,John H. Williams,PussBoots,2011,DreamWorks
63,David H. Steinberg,Joe M. Aguilar,PussBoots,2011,DreamWorks
64,David H. Steinberg,Guillermo del Toro,PussBoots,2011,DreamWorks
65,David H. Steinberg,Chad Hammes,PussBoots,2011,DreamWorks
66,David H. Steinberg,Tom Jacomb,PussBoots,2011,DreamWorks
67,David H. Steinberg,Latifa Ouaou,PussBoots,2011,DreamWorks
68,David H. Steinberg,Michelle Raimo,PussBoots,2011,DreamWorks
69,David H. Steinberg,John H. Williams,PussBoots,2011,DreamWorks
70,Joe M. Aguilar,Guillermo del Toro,PussBoots,2011,DreamWorks
71,Joe M. Aguilar,Chad Hammes,PussBoots,2011,DreamWorks
72,Joe M. Aguilar,Tom Jacomb,PussBoots,2011,DreamWorks
73,Joe M. Aguilar,Latifa Ouaou,PussBoots,2011,DreamWorks
74,Joe M. Aguilar,Michelle Raimo,PussBoots,2011,DreamWorks
75,Joe M. Aguilar,John H. Williams,PussBoots,2011,DreamWorks
76,Guillermo del Toro,Chad Hammes,PussBoots,2011,DreamWorks
77,Guillermo del Toro,Tom Jacomb,PussBoots,2011,DreamWorks
78,Guillermo del Toro,Latifa Ouaou,PussBoots,2011,DreamWorks
79,Guillermo del Toro,Michelle Raimo,PussBoots,2011,DreamWorks
80,Guillermo del Toro,John H. Williams,PussBoots,2011,DreamWorks
81,Chad Hammes,Tom Jacomb,PussBoots,2011,DreamWorks
82,Chad Hammes,Latifa Ouaou,PussBoots,2011,DreamWorks
83,Chad Hammes,Michelle Raimo,PussBoots,2011,DreamWorks
84,Chad Hammes,John H. Williams,PussBoots,2011,DreamWorks
85,Tom Jacomb,Latifa Ouaou,PussBoots,2011,DreamWorks
86,Tom Jacomb,Michelle Raimo,PussBoots,2011,DreamWorks
87,Tom Jacomb,John H. Williams,PussBoots,2011,DreamWorks
88,Latifa Ouaou,Michelle Raimo,PussBoots,2011,DreamWorks
89,Latifa Ouaou,John H. Williams,PussBoots,2011,DreamWorks
90,Michelle Raimo,John H. Williams,PussBoots,2011,DreamWorks
0,Eric Darnell,Tom McGrath,Madagascar3,2012,DreamWorks
1,Eric Darnell,Conrad Vernon,Madagascar3,2012,DreamWorks
2,Eric Darnell,Noah Baumbach,Madagascar3,2012,DreamWorks
3,Eric Darnell,Mark Burton,Madagascar3,2012,DreamWorks
4,Eric Darnell,Marc Hyman,Madagascar3,2012,DreamWorks
5,Eric Darnell,Matt Shire,Madagascar3,2012,DreamWorks
6,Eric Darnell,Billy Frolick,Madagascar3,2012,DreamWorks
7,Eric Darnell,Alejandro Bien-Willner,Madagascar3,2012,DreamWorks
8,Eric Darnell,Holly Edwards,Madagascar3,2012,DreamWorks
9,Eric Darnell,Lisa J. Freberg,Madagascar3,2012,DreamWorks
10,Eric Darnell,Chad Hammes,Madagascar3,2012,DreamWorks
11,Eric Darnell,Mireille Soria,Madagascar3,2012,DreamWorks
12,Eric Darnell,Mark Swift,Madagascar3,2012,DreamWorks
13,Tom McGrath,Conrad Vernon,Madagascar3,2012,DreamWorks
14,Tom McGrath,Noah Baumbach,Madagascar3,2012,DreamWorks
15,Tom McGrath,Mark Burton,Madagascar3,2012,DreamWorks
16,Tom McGrath,Marc Hyman,Madagascar3,2012,DreamWorks
17,Tom McGrath,Matt Shire,Madagascar3,2012,DreamWorks
18,Tom McGrath,Billy Frolick,Madagascar3,2012,DreamWorks
19,Tom McGrath,Alejandro Bien-Willner,Madagascar3,2012,DreamWorks
20,Tom McGrath,Holly Edwards,Madagascar3,2012,DreamWorks
21,Tom McGrath,Lisa J. Freberg,Madagascar3,2012,DreamWorks
22,Tom McGrath,Chad Hammes,Madagascar3,2012,DreamWorks
23,Tom McGrath,Mireille Soria,Madagascar3,2012,DreamWorks
24,Tom McGrath,Mark Swift,Madagascar3,2012,DreamWorks
25,Conrad Vernon,Noah Baumbach,Madagascar3,2012,DreamWorks
26,Conrad Vernon,Mark Burton,Madagascar3,2012,DreamWorks
27,Conrad Vernon,Marc Hyman,Madagascar3,2012,DreamWorks
28,Conrad Vernon,Matt Shire,Madagascar3,2012,DreamWorks
29,Conrad Vernon,Billy Frolick,Madagascar3,2012,DreamWorks
30,Conrad Vernon,Alejandro Bien-Willner,Madagascar3,2012,DreamWorks
31,Conrad Vernon,Holly Edwards,Madagascar3,2012,DreamWorks
32,Conrad Vernon,Lisa J. Freberg,Madagascar3,2012,DreamWorks
33,Conrad Vernon,Chad Hammes,Madagascar3,2012,DreamWorks
34,Conrad Vernon,Mireille Soria,Madagascar3,2012,DreamWorks
35,Conrad Vernon,Mark Swift,Madagascar3,2012,DreamWorks
36,Noah Baumbach,Mark Burton,Madagascar3,2012,DreamWorks
37,Noah Baumbach,Marc Hyman,Madagascar3,2012,DreamWorks
38,Noah Baumbach,Matt Shire,Madagascar3,2012,DreamWorks
39,Noah Baumbach,Billy Frolick,Madagascar3,2012,DreamWorks
40,Noah Baumbach,Alejandro Bien-Willner,Madagascar3,2012,DreamWorks
41,Noah Baumbach,Holly Edwards,Madagascar3,2012,DreamWorks
42,Noah Baumbach,Lisa J. Freberg,Madagascar3,2012,DreamWorks
43,Noah Baumbach,Chad Hammes,Madagascar3,2012,DreamWorks
44,Noah Baumbach,Mireille Soria,Madagascar3,2012,DreamWorks
45,Noah Baumbach,Mark Swift,Madagascar3,2012,DreamWorks
46,Mark Burton,Marc Hyman,Madagascar3,2012,DreamWorks
47,Mark Burton,Matt Shire,Madagascar3,2012,DreamWorks
48,Mark Burton,Billy Frolick,Madagascar3,2012,DreamWorks
49,Mark Burton,Alejandro Bien-Willner,Madagascar3,2012,DreamWorks
50,Mark Burton,Holly Edwards,Madagascar3,2012,DreamWorks
51,Mark Burton,Lisa J. Freberg,Madagascar3,2012,DreamWorks
52,Mark Burton,Chad Hammes,Madagascar3,2012,DreamWorks
53,Mark Burton,Mireille Soria,Madagascar3,2012,DreamWorks
54,Mark Burton,Mark Swift,Madagascar3,2012,DreamWorks
55,Marc Hyman,Matt Shire,Madagascar3,2012,DreamWorks
56,Marc Hyman,Billy Frolick,Madagascar3,2012,DreamWorks
57,Marc Hyman,Alejandro Bien-Willner,Madagascar3,2012,DreamWorks
58,Marc Hyman,Holly Edwards,Madagascar3,2012,DreamWorks
59,Marc Hyman,Lisa J. Freberg,Madagascar3,2012,DreamWorks
60,Marc Hyman,Chad Hammes,Madagascar3,2012,DreamWorks
61,Marc Hyman,Mireille Soria,Madagascar3,2012,DreamWorks
62,Marc Hyman,Mark Swift,Madagascar3,2012,DreamWorks
63,Matt Shire,Billy Frolick,Madagascar3,2012,DreamWorks
64,Matt Shire,Alejandro Bien-Willner,Madagascar3,2012,DreamWorks
65,Matt Shire,Holly Edwards,Madagascar3,2012,DreamWorks
66,Matt Shire,Lisa J. Freberg,Madagascar3,2012,DreamWorks
67,Matt Shire,Chad Hammes,Madagascar3,2012,DreamWorks
68,Matt Shire,Mireille Soria,Madagascar3,2012,DreamWorks
69,Matt Shire,Mark Swift,Madagascar3,2012,DreamWorks
70,Billy Frolick,Alejandro Bien-Willner,Madagascar3,2012,DreamWorks
71,Billy Frolick,Holly Edwards,Madagascar3,2012,DreamWorks
72,Billy Frolick,Lisa J. Freberg,Madagascar3,2012,DreamWorks
73,Billy Frolick,Chad Hammes,Madagascar3,2012,DreamWorks
74,Billy Frolick,Mireille Soria,Madagascar3,2012,DreamWorks
75,Billy Frolick,Mark Swift,Madagascar3,2012,DreamWorks
76,Alejandro Bien-Willner,Holly Edwards,Madagascar3,2012,DreamWorks
77,Alejandro Bien-Willner,Lisa J. Freberg,Madagascar3,2012,DreamWorks
78,Alejandro Bien-Willner,Chad Hammes,Madagascar3,2012,DreamWorks
79,Alejandro Bien-Willner,Mireille Soria,Madagascar3,2012,DreamWorks
80,Alejandro Bien-Willner,Mark Swift,Madagascar3,2012,DreamWorks
81,Holly Edwards,Lisa J. Freberg,Madagascar3,2012,DreamWorks
82,Holly Edwards,Chad Hammes,Madagascar3,2012,DreamWorks
83,Holly Edwards,Mireille Soria,Madagascar3,2012,DreamWorks
84,Holly Edwards,Mark Swift,Madagascar3,2012,DreamWorks
85,Lisa J. Freberg,Chad Hammes,Madagascar3,2012,DreamWorks
86,Lisa J. Freberg,Mireille Soria,Madagascar3,2012,DreamWorks
87,Lisa J. Freberg,Mark Swift,Madagascar3,2012,DreamWorks
88,Chad Hammes,Mireille Soria,Madagascar3,2012,DreamWorks
89,Chad Hammes,Mark Swift,Madagascar3,2012,DreamWorks
90,Mireille Soria,Mark Swift,Madagascar3,2012,DreamWorks
0,Peter Ramsey,David Lindsay-Abaire,Guardians,2012,DreamWorks
1,Peter Ramsey,William Joyce,Guardians,2012,DreamWorks
2,Peter Ramsey,Nancy Bernstein,Guardians,2012,DreamWorks
3,Peter Ramsey,Guillermo del Toro,Guardians,2012,DreamWorks
4,Peter Ramsey,Arin Finger,Guardians,2012,DreamWorks
5,Peter Ramsey,Tom Jacomb,Guardians,2012,DreamWorks
6,Peter Ramsey,Michael Siegel,Guardians,2012,DreamWorks
7,Peter Ramsey,Christina Steinberg,Guardians,2012,DreamWorks
8,Peter Ramsey,Cameron Stevning,Guardians,2012,DreamWorks
9,David Lindsay-Abaire,William Joyce,Guardians,2012,DreamWorks
10,David Lindsay-Abaire,Nancy Bernstein,Guardians,2012,DreamWorks
11,David Lindsay-Abaire,Guillermo del Toro,Guardians,2012,DreamWorks
12,David Lindsay-Abaire,Arin Finger,Guardians,2012,DreamWorks
13,David Lindsay-Abaire,Tom Jacomb,Guardians,2012,DreamWorks
14,David Lindsay-Abaire,Michael Siegel,Guardians,2012,DreamWorks
15,David Lindsay-Abaire,Christina Steinberg,Guardians,2012,DreamWorks
16,David Lindsay-Abaire,Cameron Stevning,Guardians,2012,DreamWorks
17,William Joyce,Nancy Bernstein,Guardians,2012,DreamWorks
18,William Joyce,Guillermo del Toro,Guardians,2012,DreamWorks
19,William Joyce,Arin Finger,Guardians,2012,DreamWorks
20,William Joyce,Tom Jacomb,Guardians,2012,DreamWorks
21,William Joyce,Michael Siegel,Guardians,2012,DreamWorks
22,William Joyce,Christina Steinberg,Guardians,2012,DreamWorks
23,William Joyce,Cameron Stevning,Guardians,2012,DreamWorks
24,Nancy Bernstein,Guillermo del Toro,Guardians,2012,DreamWorks
25,Nancy Bernstein,Arin Finger,Guardians,2012,DreamWorks
26,Nancy Bernstein,Tom Jacomb,Guardians,2012,DreamWorks
27,Nancy Bernstein,Michael Siegel,Guardians,2012,DreamWorks
28,Nancy Bernstein,Christina Steinberg,Guardians,2012,DreamWorks
29,Nancy Bernstein,Cameron Stevning,Guardians,2012,DreamWorks
30,Guillermo del Toro,Arin Finger,Guardians,2012,DreamWorks
31,Guillermo del Toro,Tom Jacomb,Guardians,2012,DreamWorks
32,Guillermo del Toro,Michael Siegel,Guardians,2012,DreamWorks
33,Guillermo del Toro,Christina Steinberg,Guardians,2012,DreamWorks
34,Guillermo del Toro,Cameron Stevning,Guardians,2012,DreamWorks
35,Arin Finger,Tom Jacomb,Guardians,2012,DreamWorks
36,Arin Finger,Michael Siegel,Guardians,2012,DreamWorks
37,Arin Finger,Christina Steinberg,Guardians,2012,DreamWorks
38,Arin Finger,Cameron Stevning,Guardians,2012,DreamWorks
39,Tom Jacomb,Michael Siegel,Guardians,2012,DreamWorks
40,Tom Jacomb,Christina Steinberg,Guardians,2012,DreamWorks
41,Tom Jacomb,Cameron Stevning,Guardians,2012,DreamWorks
42,Michael Siegel,Christina Steinberg,Guardians,2012,DreamWorks
43,Michael Siegel,Cameron Stevning,Guardians,2012,DreamWorks
44,Christina Steinberg,Cameron Stevning,Guardians,2012,DreamWorks
0,Kirk DeMicco,Chris Sanders,Croods,2013,DreamWorks
1,Kirk DeMicco,John Cleese,Croods,2013,DreamWorks
2,Kirk DeMicco,Kristine Belson,Croods,2013,DreamWorks
3,Kirk DeMicco,Jane Hartwell,Croods,2013,DreamWorks
4,Chris Sanders,John Cleese,Croods,2013,DreamWorks
5,Chris Sanders,Kristine Belson,Croods,2013,DreamWorks
6,Chris Sanders,Jane Hartwell,Croods,2013,DreamWorks
7,John Cleese,Kristine Belson,Croods,2013,DreamWorks
8,John Cleese,Jane Hartwell,Croods,2013,DreamWorks
9,Kristine Belson,Jane Hartwell,Croods,2013,DreamWorks
0,David Soren,Darren Lemke,Turbo,2013,DreamWorks
1,David Soren,Robert Siegel,Turbo,2013,DreamWorks
2,David Soren,Sean Mullen,Turbo,2013,DreamWorks
3,David Soren,Susan Slagle Rogers,Turbo,2013,DreamWorks
4,David Soren,Lisa Stewart,Turbo,2013,DreamWorks
5,Darren Lemke,Robert Siegel,Turbo,2013,DreamWorks
6,Darren Lemke,Sean Mullen,Turbo,2013,DreamWorks
7,Darren Lemke,Susan Slagle Rogers,Turbo,2013,DreamWorks
8,Darren Lemke,Lisa Stewart,Turbo,2013,DreamWorks
9,Robert Siegel,Sean Mullen,Turbo,2013,DreamWorks
10,Robert Siegel,Susan Slagle Rogers,Turbo,2013,DreamWorks
11,Robert Siegel,Lisa Stewart,Turbo,2013,DreamWorks
12,Sean Mullen,Susan Slagle Rogers,Turbo,2013,DreamWorks
13,Sean Mullen,Lisa Stewart,Turbo,2013,DreamWorks
14,Susan Slagle Rogers,Lisa Stewart,Turbo,2013,DreamWorks
0,Rob Minkoff,Jay Ward,Peabody,2014,DreamWorks
1,Rob Minkoff,Craig Wright,Peabody,2014,DreamWorks
2,Rob Minkoff,Robert Ben Garant,Peabody,2014,DreamWorks
3,Rob Minkoff,Thomas Lennon,Peabody,2014,DreamWorks
4,Rob Minkoff,Ted Key,Peabody,2014,DreamWorks
5,Rob Minkoff,Michael McCullers,Peabody,2014,DreamWorks
6,Rob Minkoff,Denise Nolan Cascino,Peabody,2014,DreamWorks
7,Rob Minkoff,Jason Clark,Peabody,2014,DreamWorks
8,Rob Minkoff,Holly Edwards,Peabody,2014,DreamWorks
9,Rob Minkoff,Eric Ellenbogen,Peabody,2014,DreamWorks
10,Rob Minkoff,Lisa J. Freberg,Peabody,2014,DreamWorks
11,Rob Minkoff,Sean Mullen,Peabody,2014,DreamWorks
12,Rob Minkoff,Alex Schwartz,Peabody,2014,DreamWorks
13,Rob Minkoff,Tiffany Ward,Peabody,2014,DreamWorks
14,Jay Ward,Craig Wright,Peabody,2014,DreamWorks
15,Jay Ward,Robert Ben Garant,Peabody,2014,DreamWorks
16,Jay Ward,Thomas Lennon,Peabody,2014,DreamWorks
17,Jay Ward,Ted Key,Peabody,2014,DreamWorks
18,Jay Ward,Michael McCullers,Peabody,2014,DreamWorks
19,Jay Ward,Denise Nolan Cascino,Peabody,2014,DreamWorks
20,Jay Ward,Jason Clark,Peabody,2014,DreamWorks
21,Jay Ward,Holly Edwards,Peabody,2014,DreamWorks
22,Jay Ward,Eric Ellenbogen,Peabody,2014,DreamWorks
23,Jay Ward,Lisa J. Freberg,Peabody,2014,DreamWorks
24,Jay Ward,Sean Mullen,Peabody,2014,DreamWorks
25,Jay Ward,Alex Schwartz,Peabody,2014,DreamWorks
26,Jay Ward,Tiffany Ward,Peabody,2014,DreamWorks
27,Craig Wright,Robert Ben Garant,Peabody,2014,DreamWorks
28,Craig Wright,Thomas Lennon,Peabody,2014,DreamWorks
29,Craig Wright,Ted Key,Peabody,2014,DreamWorks
30,Craig Wright,Michael McCullers,Peabody,2014,DreamWorks
31,Craig Wright,Denise Nolan Cascino,Peabody,2014,DreamWorks
32,Craig Wright,Jason Clark,Peabody,2014,DreamWorks
33,Craig Wright,Holly Edwards,Peabody,2014,DreamWorks
34,Craig Wright,Eric Ellenbogen,Peabody,2014,DreamWorks
35,Craig Wright,Lisa J. Freberg,Peabody,2014,DreamWorks
36,Craig Wright,Sean Mullen,Peabody,2014,DreamWorks
37,Craig Wright,Alex Schwartz,Peabody,2014,DreamWorks
38,Craig Wright,Tiffany Ward,Peabody,2014,DreamWorks
39,Robert Ben Garant,Thomas Lennon,Peabody,2014,DreamWorks
40,Robert Ben Garant,Ted Key,Peabody,2014,DreamWorks
41,Robert Ben Garant,Michael McCullers,Peabody,2014,DreamWorks
42,Robert Ben Garant,Denise Nolan Cascino,Peabody,2014,DreamWorks
43,Robert Ben Garant,Jason Clark,Peabody,2014,DreamWorks
44,Robert Ben Garant,Holly Edwards,Peabody,2014,DreamWorks
45,Robert Ben Garant,Eric Ellenbogen,Peabody,2014,DreamWorks
46,Robert Ben Garant,Lisa J. Freberg,Peabody,2014,DreamWorks
47,Robert Ben Garant,Sean Mullen,Peabody,2014,DreamWorks
48,Robert Ben Garant,Alex Schwartz,Peabody,2014,DreamWorks
49,Robert Ben Garant,Tiffany Ward,Peabody,2014,DreamWorks
50,Thomas Lennon,Ted Key,Peabody,2014,DreamWorks
51,Thomas Lennon,Michael McCullers,Peabody,2014,DreamWorks
52,Thomas Lennon,Denise Nolan Cascino,Peabody,2014,DreamWorks
53,Thomas Lennon,Jason Clark,Peabody,2014,DreamWorks
54,Thomas Lennon,Holly Edwards,Peabody,2014,DreamWorks
55,Thomas Lennon,Eric Ellenbogen,Peabody,2014,DreamWorks
56,Thomas Lennon,Lisa J. Freberg,Peabody,2014,DreamWorks
57,Thomas Lennon,Sean Mullen,Peabody,2014,DreamWorks
58,Thomas Lennon,Alex Schwartz,Peabody,2014,DreamWorks
59,Thomas Lennon,Tiffany Ward,Peabody,2014,DreamWorks
60,Ted Key,Michael McCullers,Peabody,2014,DreamWorks
61,Ted Key,Denise Nolan Cascino,Peabody,2014,DreamWorks
62,Ted Key,Jason Clark,Peabody,2014,DreamWorks
63,Ted Key,Holly Edwards,Peabody,2014,DreamWorks
64,Ted Key,Eric Ellenbogen,Peabody,2014,DreamWorks
65,Ted Key,Lisa J. Freberg,Peabody,2014,DreamWorks
66,Ted Key,Sean Mullen,Peabody,2014,DreamWorks
67,Ted Key,Alex Schwartz,Peabody,2014,DreamWorks
68,Ted Key,Tiffany Ward,Peabody,2014,DreamWorks
69,Michael McCullers,Denise Nolan Cascino,Peabody,2014,DreamWorks
70,Michael McCullers,Jason Clark,Peabody,2014,DreamWorks
71,Michael McCullers,Holly Edwards,Peabody,2014,DreamWorks
72,Michael McCullers,Eric Ellenbogen,Peabody,2014,DreamWorks
73,Michael McCullers,Lisa J. Freberg,Peabody,2014,DreamWorks
74,Michael McCullers,Sean Mullen,Peabody,2014,DreamWorks
75,Michael McCullers,Alex Schwartz,Peabody,2014,DreamWorks
76,Michael McCullers,Tiffany Ward,Peabody,2014,DreamWorks
77,Denise Nolan Cascino,Jason Clark,Peabody,2014,DreamWorks
78,Denise Nolan Cascino,Holly Edwards,Peabody,2014,DreamWorks
79,Denise Nolan Cascino,Eric Ellenbogen,Peabody,2014,DreamWorks
80,Denise Nolan Cascino,Lisa J. Freberg,Peabody,2014,DreamWorks
81,Denise Nolan Cascino,Sean Mullen,Peabody,2014,DreamWorks
82,Denise Nolan Cascino,Alex Schwartz,Peabody,2014,DreamWorks
83,Denise Nolan Cascino,Tiffany Ward,Peabody,2014,DreamWorks
84,Jason Clark,Holly Edwards,Peabody,2014,DreamWorks
85,Jason Clark,Eric Ellenbogen,Peabody,2014,DreamWorks
86,Jason Clark,Lisa J. Freberg,Peabody,2014,DreamWorks
87,Jason Clark,Sean Mullen,Peabody,2014,DreamWorks
88,Jason Clark,Alex Schwartz,Peabody,2014,DreamWorks
89,Jason Clark,Tiffany Ward,Peabody,2014,DreamWorks
90,Holly Edwards,Eric Ellenbogen,Peabody,2014,DreamWorks
91,Holly Edwards,Lisa J. Freberg,Peabody,2014,DreamWorks
92,Holly Edwards,Sean Mullen,Peabody,2014,DreamWorks
93,Holly Edwards,Alex Schwartz,Peabody,2014,DreamWorks
94,Holly Edwards,Tiffany Ward,Peabody,2014,DreamWorks
95,Eric Ellenbogen,Lisa J. Freberg,Peabody,2014,DreamWorks
96,Eric Ellenbogen,Sean Mullen,Peabody,2014,DreamWorks
97,Eric Ellenbogen,Alex Schwartz,Peabody,2014,DreamWorks
98,Eric Ellenbogen,Tiffany Ward,Peabody,2014,DreamWorks
99,Lisa J. Freberg,Sean Mullen,Peabody,2014,DreamWorks
100,Lisa J. Freberg,Alex Schwartz,Peabody,2014,DreamWorks
101,Lisa J. Freberg,Tiffany Ward,Peabody,2014,DreamWorks
102,Sean Mullen,Alex Schwartz,Peabody,2014,DreamWorks
103,Sean Mullen,Tiffany Ward,Peabody,2014,DreamWorks
104,Alex Schwartz,Tiffany Ward,Peabody,2014,DreamWorks
0,Dean DeBlois,Cressida Cowell,TrainDragon2,2014,DreamWorks
1,Dean DeBlois,Bonnie Arnold,TrainDragon2,2014,DreamWorks
2,Dean DeBlois,Michael A. Connolly,TrainDragon2,2014,DreamWorks
3,Dean DeBlois,Doug Davison,TrainDragon2,2014,DreamWorks
4,Dean DeBlois,Aaron Dem,TrainDragon2,2014,DreamWorks
5,Dean DeBlois,Lisa J. Freberg,TrainDragon2,2014,DreamWorks
6,Dean DeBlois,Kendra Haaland,TrainDragon2,2014,DreamWorks
7,Dean DeBlois,Roy Lee,TrainDragon2,2014,DreamWorks
8,Dean DeBlois,Chris Sanders,TrainDragon2,2014,DreamWorks
9,Dean DeBlois,Kate Spencer,TrainDragon2,2014,DreamWorks
10,Cressida Cowell,Bonnie Arnold,TrainDragon2,2014,DreamWorks
11,Cressida Cowell,Michael A. Connolly,TrainDragon2,2014,DreamWorks
12,Cressida Cowell,Doug Davison,TrainDragon2,2014,DreamWorks
13,Cressida Cowell,Aaron Dem,TrainDragon2,2014,DreamWorks
14,Cressida Cowell,Lisa J. Freberg,TrainDragon2,2014,DreamWorks
15,Cressida Cowell,Kendra Haaland,TrainDragon2,2014,DreamWorks
16,Cressida Cowell,Roy Lee,TrainDragon2,2014,DreamWorks
17,Cressida Cowell,Chris Sanders,TrainDragon2,2014,DreamWorks
18,Cressida Cowell,Kate Spencer,TrainDragon2,2014,DreamWorks
19,Bonnie Arnold,Michael A. Connolly,TrainDragon2,2014,DreamWorks
20,Bonnie Arnold,Doug Davison,TrainDragon2,2014,DreamWorks
21,Bonnie Arnold,Aaron Dem,TrainDragon2,2014,DreamWorks
22,Bonnie Arnold,Lisa J. Freberg,TrainDragon2,2014,DreamWorks
23,Bonnie Arnold,Kendra Haaland,TrainDragon2,2014,DreamWorks
24,Bonnie Arnold,Roy Lee,TrainDragon2,2014,DreamWorks
25,Bonnie Arnold,Chris Sanders,TrainDragon2,2014,DreamWorks
26,Bonnie Arnold,Kate Spencer,TrainDragon2,2014,DreamWorks
27,Michael A. Connolly,Doug Davison,TrainDragon2,2014,DreamWorks
28,Michael A. Connolly,Aaron Dem,TrainDragon2,2014,DreamWorks
29,Michael A. Connolly,Lisa J. Freberg,TrainDragon2,2014,DreamWorks
30,Michael A. Connolly,Kendra Haaland,TrainDragon2,2014,DreamWorks
31,Michael A. Connolly,Roy Lee,TrainDragon2,2014,DreamWorks
32,Michael A. Connolly,Chris Sanders,TrainDragon2,2014,DreamWorks
33,Michael A. Connolly,Kate Spencer,TrainDragon2,2014,DreamWorks
34,Doug Davison,Aaron Dem,TrainDragon2,2014,DreamWorks
35,Doug Davison,Lisa J. Freberg,TrainDragon2,2014,DreamWorks
36,Doug Davison,Kendra Haaland,TrainDragon2,2014,DreamWorks
37,Doug Davison,Roy Lee,TrainDragon2,2014,DreamWorks
38,Doug Davison,Chris Sanders,TrainDragon2,2014,DreamWorks
39,Doug Davison,Kate Spencer,TrainDragon2,2014,DreamWorks
40,Aaron Dem,Lisa J. Freberg,TrainDragon2,2014,DreamWorks
41,Aaron Dem,Kendra Haaland,TrainDragon2,2014,DreamWorks
42,Aaron Dem,Roy Lee,TrainDragon2,2014,DreamWorks
